Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time
ChEMBL,View-Unionable,assays_both_0_30_ac5_av,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,126.61181592941284
ChEMBL,View-Unionable,assays_both_0_30_ac5_av,distilbert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,68.33078026771545
ChEMBL,View-Unionable,assays_both_0_30_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.6,0.4285714285714285,1.0,40.18246507644653
ChEMBL,View-Unionable,assays_both_0_30_ac5_av,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,62.1499719619751
ChEMBL,View-Unionable,assays_both_0_30_ac5_av,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,205.81583786010745
ChEMBL,View-Unionable,assays_both_0_30_ac5_av,gpt,0.5,0.3571428571428571,0.8333333333333334,39.475905895233154
ChEMBL,View-Unionable,assays_both_0_30_ac5_av,roberta-base,0.5,0.3571428571428571,0.8333333333333334,115.35784602165222
ChEMBL,View-Unionable,assays_both_0_1_ac4_av,bert-base-uncased,0.0,0.0,0.0,71.09132218360901
ChEMBL,View-Unionable,assays_both_0_1_ac4_av,distilbert-base-uncased,0.0,0.0,0.0,35.55755591392517
ChEMBL,View-Unionable,assays_both_0_1_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,21.04096794128418
ChEMBL,View-Unionable,assays_both_0_1_ac4_av,albert-base-v2,0.1538461538461538,0.0833333333333333,1.0,29.93710899353028
ChEMBL,View-Unionable,assays_both_0_1_ac4_av,facebook/bart-base,0.0,0.0,0.0,107.33609199523926
ChEMBL,View-Unionable,assays_both_0_1_ac4_av,gpt,0.1538461538461538,0.0833333333333333,1.0,20.357364892959595
ChEMBL,View-Unionable,assays_both_0_1_ac4_av,roberta-base,0.0,0.0,0.0,57.088623046875
ChEMBL,View-Unionable,assays_both_0_70_ac2_av,roberta-base,0.5142857142857142,0.4736842105263157,0.5625,244.4788749217987
ChEMBL,View-Unionable,assays_both_0_70_ec_ev,distilbert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,144.8316469192505
ChEMBL,View-Unionable,assays_both_0_70_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.6285714285714286,0.5789473684210527,0.6875,77.70567488670349
ChEMBL,View-Unionable,assays_both_0_70_ec_ev,albert-base-v2,0.6857142857142857,0.631578947368421,0.75,113.17687797546388
